model_index,root_id,cell_type,super_class,side,hz_ORN_DM4+ORN_DM2,hz_ORN_DA2,hz_outside,hz_final_200ms,driven,is_readout
75583,720575940626257539,SIP053b,central,left,50.0,52.9,39.4,54.5,False,False
72103,720575940625570334,KCab,central,right,50.0,51.4,37.5,50.0,False,False
87902,720575940628374121,KCg-m,central,right,50.0,52.9,38.1,50.0,False,False
55042,720575940622436277,M_vPNml53,central,left,50.0,52.9,38.8,54.5,False,False
22512,720575940615068383,KCg-m,central,left,50.0,52.9,37.5,50.0,False,False
128636,720575940640125312,LHPV6c2,central,left,50.0,52.9,39.4,54.5,False,False
69624,720575940625049527,CB2922,central,left,50.0,51.4,38.1,50.0,False,False
120659,720575940636593806,CB1799,central,right,50.0,50.0,38.1,54.5,False,False
39755,720575940619637056,mALD1,central,right,50.0,50.0,37.5,50.0,False,False
39076,720575940619440878,ORN_DM6,sensory,right,50.0,52.9,38.1,50.0,False,False
18457,720575940613776559,CL092,central,left,50.0,48.6,37.5,50.0,False,False
83171,720575940627558662,KCg-m,central,right,50.0,51.4,39.4,50.0,False,False
111850,720575940633254370,CB1933,central,left,50.0,48.6,37.5,45.5,False,False
111515,720575940633183372,"PLP026,PLP027",central,left,50.0,52.9,38.1,50.0,False,False
50135,720575940621595888,FB4Y,central,left,50.0,51.4,41.9,54.5,False,False
23720,720575940615405718,PPL204,central,right,50.0,54.3,40.0,54.5,False,False
47052,720575940621057702,CB0865,central,left,50.0,54.3,40.6,54.5,False,False
123367,720575940637791721,CB2436,central,left,50.0,50.0,38.1,45.5,False,False
4718,720575940607471829,LHPV4h1,central,left,50.0,51.4,39.4,50.0,False,False
83612,720575940627650120,CB0997,central,left,50.0,52.9,39.4,54.5,False,False
